Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0004283  1.60000e-01  6.40000e-01  1.60000e-01  4.00000e-02  1.00000e+00   260   89244   89245  259.00000  259.80000  260.00000   186   89725  185.50000  185.70000  186.50000
0004284  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   261   89245   89246  260.00000  260.00000  261.00000   186   89726  185.50000  185.70000  186.50000
0004285  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   387   89371   89372  386.00000  386.00000  387.00000   186   89852  185.50000  185.70000  186.50000
0004286  6.40000e-01  1.60000e-01  4.00000e-02  1.60000e-01  1.00000e+00   387   89371   89372  386.00000  386.20000  387.00000   186   89852  185.50000  185.70000  186.50000
0004287  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   387   89371   89372  386.00000  386.40000  387.00000   186   89852  185.50000  185.70000  186.50000
0004288  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   260   89244   89245  259.00000  259.40000  260.00000   186   89725  185.50000  185.90000  186.50000
0004289  2.40000e-01  3.60000e-01  2.40000e-01  1.60000e-01  1.00000e+00   260   89244   89245  259.00000  259.60000  260.00000   186   89725  185.50000  185.90000  186.50000
0004290  1.20000e-01  4.80000e-01  3.20000e-01  8.00000e-02  1.00000e+00   260   89244   89245  259.00000  259.80000  260.00000   186   89725  185.50000  185.90000  186.50000
0004291  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   261   89245   89246  260.00000  260.00000  261.00000   186   89726  185.50000  185.90000  186.50000
0004292  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   387   89371   89372  386.00000  386.00000  387.00000   186   89852  185.50000  185.90000  186.50000
0004293  4.80000e-01  1.20000e-01  8.00000e-02  3.20000e-01  1.00000e+00   387   89371   89372  386.00000  386.20000  387.00000   186   89852  185.50000  185.90000  186.50000
0004294  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   387   89371   89372  386.00000  386.40000  387.00000   186   89852  185.50000  185.90000  186.50000
0004295  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   260   89244   89245  259.00000  259.40000  260.00000   186   89725  185.50000  186.10000  186.50000
0004296  1.60000e-01  2.40000e-01  3.60000e-01  2.40000e-01  1.00000e+00   260   89244   89245  259.00000  259.60000  260.00000   186   89725  185.50000  186.10000  186.50000
0004297  8.00000e-02  3.20000e-01  4.80000e-01  1.20000e-01  1.00000e+00   260   89244   89245  259.00000  259.80000  260.00000   186   89725  185.50000  186.10000  186.50000
0004298  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   261   89245   89246  260.00000  260.00000  261.00000   186   89726  185.50000  186.10000  186.50000
0004299  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   387   89371   89372  386.00000  386.00000  387.00000   186   89852  185.50000  186.10000  186.50000
0004300  3.20000e-01  8.00000e-02  1.20000e-01  4.80000e-01  1.00000e+00   387   89371   89372  386.00000  386.20000  387.00000   186   89852  185.50000  186.10000  186.50000
0004301  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   387   89371   89372  386.00000  386.40000  387.00000   186   89852  185.50000  186.10000  186.50000
0004302  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   260   89244   89245  259.00000  259.40000  260.00000   186   89725  185.50000  186.30000  186.50000
0004303  8.00000e-02  1.20000e-01  4.80000e-01  3.20000e-01  1.00000e+00   260   89244   89245  259.00000  259.60000  260.00000   186   89725  185.50000  186.30000  186.50000
0004304  4.00000e-02  1.60000e-01  6.40000e-01  1.60000e-01  1.00000e+00   260   89244   89245  259.00000  259.80000  260.00000   186   89725  185.50000  186.30000  186.50000
0004305  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   261   89245   89246  260.00000  260.00000  261.00000   186   89726  185.50000  186.30000  186.50000
0004306  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   387   89371   89372  386.00000  386.00000  387.00000   186   89852  185.50000  186.30000  186.50000
0004307  1.60000e-01  4.00000e-02  1.60000e-01  6.40000e-01  1.00000e+00   387   89371   89372  386.00000  386.20000  387.00000   186   89852  185.50000  186.30000  186.50000
0004308  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   387   89371   89372  386.00000  386.40000  387.00000   186   89852  185.50000  186.30000  186.50000
0004309  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   89725   89726  259.00000  259.40000  260.00000   187   90206  186.50000  186.50000  187.50000
0004310  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   89725   89726  259.00000  259.60000  260.00000   187   90206  186.50000  186.50000  187.50000
0004311  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   89725   89726  259.00000  259.80000  260.00000   187   90206  186.50000  186.50000  187.50000
0004312  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   261   89726   89727  260.00000  260.00000  261.00000   187   90207  186.50000  186.50000  187.50000
0004313  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   387   89852   89853  386.00000  386.00000  387.00000   187   90333  186.50000  186.50000  187.50000
0004314  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   89852   89853  386.00000  386.20000  387.00000   187   90333  186.50000  186.50000  187.50000
0004315  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   89852   89853  386.00000  386.40000  387.00000   187   90333  186.50000  186.50000  187.50000
0004316  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   260   89725   89726  259.00000  259.40000  260.00000   187   90206  186.50000  186.70000  187.50000
0004317  3.20000e-01  4.80000e-01  1.20000e-01  8.00000e-02  1.00000e+00   260   89725   89726  259.00000  259.60000  260.00000   187   90206  186.50000  186.70000  187.50000
0004318  1.60000e-01  6.40000e-01  1.60000e-01  4.00000e-02  1.00000e+00   260   89725   89726  259.00000  259.80000  260.00000   187   90206  186.50000  186.70000  187.50000
0004319  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   261   89726   89727  260.00000  260.00000  261.00000   187   90207  186.50000  186.70000  187.50000
0004320  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   387   89852   89853  386.00000  386.00000  387.00000   187   90333  186.50000  186.70000  187.50000
0004321  6.40000e-01  1.60000e-01  4.00000e-02  1.60000e-01  1.00000e+00   387   89852   89853  386.00000  386.20000  387.00000   187   90333  186.50000  186.70000  187.50000
0004322  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   387   89852   89853  386.00000  386.40000  387.00000   187   90333  186.50000  186.70000  187.50000
0004323  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   260   89725   89726  259.00000  259.40000  260.00000   187   90206  186.50000  186.90000  187.50000
0004324  2.40000e-01  3.60000e-01  2.40000e-01  1.60000e-01  1.00000e+00   260   89725   89726  259.00000  259.60000  260.00000   187   90206  186.50000  186.90000  187.50000
0004325  1.20000e-01  4.80000e-01  3.20000e-01  8.00000e-02  1.00000e+00   260   89725   89726  259.00000  259.80000  260.00000   187   90206  186.50000  186.90000  187.50000
0004326  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   261   89726   89727  260.00000  260.00000  261.00000   187   90207  186.50000  186.90000  187.50000
0004327  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   387   89852   89853  386.00000  386.00000  387.00000   187   90333  186.50000  186.90000  187.50000
0004328  4.80000e-01  1.20000e-01  8.00000e-02  3.20000e-01  1.00000e+00   387   89852   89853  386.00000  386.20000  387.00000   187   90333  186.50000  186.90000  187.50000
0004329  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   387   89852   89853  386.00000  386.40000  387.00000   187   90333  186.50000  186.90000  187.50000
0004330  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   260   89725   89726  259.00000  259.40000  260.00000   187   90206  186.50000  187.10000  187.50000
0004331  1.60000e-01  2.40000e-01  3.60000e-01  2.40000e-01  1.00000e+00   260   89725   89726  259.00000  259.60000  260.00000   187   90206  186.50000  187.10000  187.50000
0004332  8.00000e-02  3.20000e-01  4.80000e-01  1.20000e-01  1.00000e+00   260   89725   89726  259.00000  259.80000  260.00000   187   90206  186.50000  187.10000  187.50000
0004333  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   261   89726   89727  260.00000  260.00000  261.00000   187   90207  186.50000  187.10000  187.50000
0004334  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   387   89852   89853  386.00000  386.00000  387.00000   187   90333  186.50000  187.10000  187.50000
0004335  3.20000e-01  8.00000e-02  1.20000e-01  4.80000e-01  1.00000e+00   387   89852   89853  386.00000  386.20000  387.00000   187   90333  186.50000  187.10000  187.50000
0004336  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   387   89852   89853  386.00000  386.40000  387.00000   187   90333  186.50000  187.10000  187.50000
0004337  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   260   89725   89726  259.00000  259.40000  260.00000   187   90206  186.50000  187.30000  187.50000
0004338  8.00000e-02  1.20000e-01  4.80000e-01  3.20000e-01  1.00000e+00   260   89725   89726  259.00000  259.60000  260.00000   187   90206  186.50000  187.30000  187.50000
0004339  4.00000e-02  1.60000e-01  6.40000e-01  1.60000e-01  1.00000e+00   260   89725   89726  259.00000  259.80000  260.00000   187   90206  186.50000  187.30000  187.50000
0004340  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   261   89726   89727  260.00000  260.00000  261.00000   187   90207  186.50000  187.30000  187.50000
0004341  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   387   89852   89853  386.00000  386.00000  387.00000   187   90333  186.50000  187.30000  187.50000
0004342  1.60000e-01  4.00000e-02  1.60000e-01  6.40000e-01  1.00000e+00   387   89852   89853  386.00000  386.20000  387.00000   187   90333  186.50000  187.30000  187.50000
0004343  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   387   89852   89853  386.00000  386.40000  387.00000   187   90333  186.50000  187.30000  187.50000
0004344  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90206   90207  259.00000  259.40000  260.00000   188   90687  187.50000  187.50000  188.50000
0004345  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90206   90207  259.00000  259.60000  260.00000   188   90687  187.50000  187.50000  188.50000
0004346  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90206   90207  259.00000  259.80000  260.00000   188   90687  187.50000  187.50000  188.50000
0004347  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   261   90207   90208  260.00000  260.00000  261.00000   188   90688  187.50000  187.50000  188.50000
0004348  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   387   90333   90334  386.00000  386.00000  387.00000   188   90814  187.50000  187.50000  188.50000
0004349  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   90333   90334  386.00000  386.20000  387.00000   188   90814  187.50000  187.50000  188.50000
0004350  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   90333   90334  386.00000  386.40000  387.00000   188   90814  187.50000  187.50000  188.50000
0004351  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   260   90206   90207  259.00000  259.40000  260.00000   188   90687  187.50000  187.70000  188.50000
0004352  3.20000e-01  4.80000e-01  1.20000e-01  8.00000e-02  1.00000e+00   260   90206   90207  259.00000  259.60000  260.00000   188   90687  187.50000  187.70000  188.50000
0004353  1.60000e-01  6.40000e-01  1.60000e-01  4.00000e-02  1.00000e+00   260   90206   90207  259.00000  259.80000  260.00000   188   90687  187.50000  187.70000  188.50000
0004354  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   261   90207   90208  260.00000  260.00000  261.00000   188   90688  187.50000  187.70000  188.50000
0004355  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   387   90333   90334  386.00000  386.00000  387.00000   188   90814  187.50000  187.70000  188.50000
0004356  6.40000e-01  1.60000e-01  4.00000e-02  1.60000e-01  1.00000e+00   387   90333   90334  386.00000  386.20000  387.00000   188   90814  187.50000  187.70000  188.50000
0004357  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   387   90333   90334  386.00000  386.40000  387.00000   188   90814  187.50000  187.70000  188.50000
0004358  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   260   90206   90207  259.00000  259.40000  260.00000   188   90687  187.50000  187.90000  188.50000
0004359  2.40000e-01  3.60000e-01  2.40000e-01  1.60000e-01  1.00000e+00   260   90206   90207  259.00000  259.60000  260.00000   188   90687  187.50000  187.90000  188.50000
0004360  1.20000e-01  4.80000e-01  3.20000e-01  8.00000e-02  1.00000e+00   260   90206   90207  259.00000  259.80000  260.00000   188   90687  187.50000  187.90000  188.50000
0004361  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   261   90207   90208  260.00000  260.00000  261.00000   188   90688  187.50000  187.90000  188.50000
0004362  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   387   90333   90334  386.00000  386.00000  387.00000   188   90814  187.50000  187.90000  188.50000
0004363  4.80000e-01  1.20000e-01  8.00000e-02  3.20000e-01  1.00000e+00   387   90333   90334  386.00000  386.20000  387.00000   188   90814  187.50000  187.90000  188.50000
0004364  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   387   90333   90334  386.00000  386.40000  387.00000   188   90814  187.50000  187.90000  188.50000
0004365  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   260   90206   90207  259.00000  259.40000  260.00000   188   90687  187.50000  188.10000  188.50000
0004366  1.60000e-01  2.40000e-01  3.60000e-01  2.40000e-01  1.00000e+00   260   90206   90207  259.00000  259.60000  260.00000   188   90687  187.50000  188.10000  188.50000
0004367  8.00000e-02  3.20000e-01  4.80000e-01  1.20000e-01  1.00000e+00   260   90206   90207  259.00000  259.80000  260.00000   188   90687  187.50000  188.10000  188.50000
0004368  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   261   90207   90208  260.00000  260.00000  261.00000   188   90688  187.50000  188.10000  188.50000
0004369  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   387   90333   90334  386.00000  386.00000  387.00000   188   90814  187.50000  188.10000  188.50000
0004370  3.20000e-01  8.00000e-02  1.20000e-01  4.80000e-01  1.00000e+00   387   90333   90334  386.00000  386.20000  387.00000   188   90814  187.50000  188.10000  188.50000
0004371  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   387   90333   90334  386.00000  386.40000  387.00000   188   90814  187.50000  188.10000  188.50000
0004372  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   260   90206   90207  259.00000  259.40000  260.00000   188   90687  187.50000  188.30000  188.50000
0004373  8.00000e-02  1.20000e-01  4.80000e-01  3.20000e-01  1.00000e+00   260   90206   90207  259.00000  259.60000  260.00000   188   90687  187.50000  188.30000  188.50000
0004374  4.00000e-02  1.60000e-01  6.40000e-01  1.60000e-01  1.00000e+00   260   90206   90207  259.00000  259.80000  260.00000   188   90687  187.50000  188.30000  188.50000
0004375  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   261   90207   90208  260.00000  260.00000  261.00000   188   90688  187.50000  188.30000  188.50000
0004376  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   387   90333   90334  386.00000  386.00000  387.00000   188   90814  187.50000  188.30000  188.50000
0004377  1.60000e-01  4.00000e-02  1.60000e-01  6.40000e-01  1.00000e+00   387   90333   90334  386.00000  386.20000  387.00000   188   90814  187.50000  188.30000  188.50000
0004378  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   387   90333   90334  386.00000  386.40000  387.00000   188   90814  187.50000  188.30000  188.50000
0004379  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90687   90688  259.00000  259.40000  260.00000   189   91168  188.50000  188.50000  189.50000
0004380  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90687   90688  259.00000  259.60000  260.00000   189   91168  188.50000  188.50000  189.50000
0004381  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   90687   90688  259.00000  259.80000  260.00000   189   91168  188.50000  188.50000  189.50000
0004382  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   261   90688   90689  260.00000  260.00000  261.00000   189   91169  188.50000  188.50000  189.50000
0004383  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   387   90814   90815  386.00000  386.00000  387.00000   189   91295  188.50000  188.50000  189.50000
0004384  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   90814   90815  386.00000  386.20000  387.00000   189   91295  188.50000  188.50000  189.50000
0004385  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   90814   90815  386.00000  386.40000  387.00000   189   91295  188.50000  188.50000  189.50000
0004386  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   260   90687   90688  259.00000  259.40000  260.00000   189   91168  188.50000  188.70000  189.50000
0004387  3.20000e-01  4.80000e-01  1.20000e-01  8.00000e-02  1.00000e+00   260   90687   90688  259.00000  259.60000  260.00000   189   91168  188.50000  188.70000  189.50000
0004388  1.60000e-01  6.40000e-01  1.60000e-01  4.00000e-02  1.00000e+00   260   90687   90688  259.00000  259.80000  260.00000   189   91168  188.50000  188.70000  189.50000
0004389  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   261   90688   90689  260.00000  260.00000  261.00000   189   91169  188.50000  188.70000  189.50000
0004390  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   387   90814   90815  386.00000  386.00000  387.00000   189   91295  188.50000  188.70000  189.50000
0004391  6.40000e-01  1.60000e-01  4.00000e-02  1.60000e-01  1.00000e+00   387   90814   90815  386.00000  386.20000  387.00000   189   91295  188.50000  188.70000  189.50000
0004392  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   387   90814   90815  386.00000  386.40000  387.00000   189   91295  188.50000  188.70000  189.50000
0004393  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   260   90687   90688  259.00000  259.40000  260.00000   189   91168  188.50000  188.90000  189.50000
0004394  2.40000e-01  3.60000e-01  2.40000e-01  1.60000e-01  1.00000e+00   260   90687   90688  259.00000  259.60000  260.00000   189   91168  188.50000  188.90000  189.50000
0004395  1.20000e-01  4.80000e-01  3.20000e-01  8.00000e-02  1.00000e+00   260   90687   90688  259.00000  259.80000  260.00000   189   91168  188.50000  188.90000  189.50000
0004396  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   261   90688   90689  260.00000  260.00000  261.00000   189   91169  188.50000  188.90000  189.50000
0004397  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   387   90814   90815  386.00000  386.00000  387.00000   189   91295  188.50000  188.90000  189.50000
0004398  4.80000e-01  1.20000e-01  8.00000e-02  3.20000e-01  1.00000e+00   387   90814   90815  386.00000  386.20000  387.00000   189   91295  188.50000  188.90000  189.50000
0004399  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   387   90814   90815  386.00000  386.40000  387.00000   189   91295  188.50000  188.90000  189.50000
0004400  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   260   90687   90688  259.00000  259.40000  260.00000   189   91168  188.50000  189.10000  189.50000
0004401  1.60000e-01  2.40000e-01  3.60000e-01  2.40000e-01  1.00000e+00   260   90687   90688  259.00000  259.60000  260.00000   189   91168  188.50000  189.10000  189.50000
0004402  8.00000e-02  3.20000e-01  4.80000e-01  1.20000e-01  1.00000e+00   260   90687   90688  259.00000  259.80000  260.00000   189   91168  188.50000  189.10000  189.50000
0004403  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   261   90688   90689  260.00000  260.00000  261.00000   189   91169  188.50000  189.10000  189.50000
0004404  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   387   90814   90815  386.00000  386.00000  387.00000   189   91295  188.50000  189.10000  189.50000
0004405  3.20000e-01  8.00000e-02  1.20000e-01  4.80000e-01  1.00000e+00   387   90814   90815  386.00000  386.20000  387.00000   189   91295  188.50000  189.10000  189.50000
0004406  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   387   90814   90815  386.00000  386.40000  387.00000   189   91295  188.50000  189.10000  189.50000
0004407  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   260   90687   90688  259.00000  259.40000  260.00000   189   91168  188.50000  189.30000  189.50000
0004408  8.00000e-02  1.20000e-01  4.80000e-01  3.20000e-01  1.00000e+00   260   90687   90688  259.00000  259.60000  260.00000   189   91168  188.50000  189.30000  189.50000
0004409  4.00000e-02  1.60000e-01  6.40000e-01  1.60000e-01  1.00000e+00   260   90687   90688  259.00000  259.80000  260.00000   189   91168  188.50000  189.30000  189.50000
0004410  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   261   90688   90689  260.00000  260.00000  261.00000   189   91169  188.50000  189.30000  189.50000
0004411  2.00000e-01  0.00000e+00  0.00000e+00  8.00000e-01  1.00000e+00   387   90814   90815  386.00000  386.00000  387.00000   189   91295  188.50000  189.30000  189.50000
0004412  1.60000e-01  4.00000e-02  1.60000e-01  6.40000e-01  1.00000e+00   387   90814   90815  386.00000  386.20000  387.00000   189   91295  188.50000  189.30000  189.50000
0004413  1.20000e-01  8.00000e-02  3.20000e-01  4.80000e-01  1.00000e+00   387   90814   90815  386.00000  386.40000  387.00000   189   91295  188.50000  189.30000  189.50000
0004414  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   91168   91169  259.00000  259.40000  260.00000   190   91649  189.50000  189.50000  190.50000
0004415  4.00000e-01  6.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   91168   91169  259.00000  259.60000  260.00000   190   91649  189.50000  189.50000  190.50000
0004416  2.00000e-01  8.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   260   91168   91169  259.00000  259.80000  260.00000   190   91649  189.50000  189.50000  190.50000
0004417  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   261   91169   91170  260.00000  260.00000  261.00000   190   91650  189.50000  189.50000  190.50000
0004418  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   387   91295   91296  386.00000  386.00000  387.00000   190   91776  189.50000  189.50000  190.50000
0004419  8.00000e-01  2.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   91295   91296  386.00000  386.20000  387.00000   190   91776  189.50000  189.50000  190.50000
0004420  6.00000e-01  4.00000e-01  0.00000e+00  0.00000e+00  1.00000e+00   387   91295   91296  386.00000  386.40000  387.00000   190   91776  189.50000  189.50000  190.50000
0004421  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   260   91168   91169  259.00000  259.40000  260.00000   190   91649  189.50000  189.70000  190.50000
0004422  3.20000e-01  4.80000e-01  1.20000e-01  8.00000e-02  1.00000e+00   260   91168   91169  259.00000  259.60000  260.00000   190   91649  189.50000  189.70000  190.50000
0004423  1.60000e-01  6.40000e-01  1.60000e-01  4.00000e-02  1.00000e+00   260   91168   91169  259.00000  259.80000  260.00000   190   91649  189.50000  189.70000  190.50000
0004424  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   261   91169   91170  260.00000  260.00000  261.00000   190   91650  189.50000  189.70000  190.50000
0004425  8.00000e-01  0.00000e+00  0.00000e+00  2.00000e-01  1.00000e+00   387   91295   91296  386.00000  386.00000  387.00000   190   91776  189.50000  189.70000  190.50000
0004426  6.40000e-01  1.60000e-01  4.00000e-02  1.60000e-01  1.00000e+00   387   91295   91296  386.00000  386.20000  387.00000   190   91776  189.50000  189.70000  190.50000
0004427  4.80000e-01  3.20000e-01  8.00000e-02  1.20000e-01  1.00000e+00   387   91295   91296  386.00000  386.40000  387.00000   190   91776  189.50000  189.70000  190.50000
0004428  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   260   91168   91169  259.00000  259.40000  260.00000   190   91649  189.50000  189.90000  190.50000
0004429  2.40000e-01  3.60000e-01  2.40000e-01  1.60000e-01  1.00000e+00   260   91168   91169  259.00000  259.60000  260.00000   190   91649  189.50000  189.90000  190.50000
0004430  1.20000e-01  4.80000e-01  3.20000e-01  8.00000e-02  1.00000e+00   260   91168   91169  259.00000  259.80000  260.00000   190   91649  189.50000  189.90000  190.50000
0004431  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   261   91169   91170  260.00000  260.00000  261.00000   190   91650  189.50000  189.90000  190.50000
0004432  6.00000e-01  0.00000e+00  0.00000e+00  4.00000e-01  1.00000e+00   387   91295   91296  386.00000  386.00000  387.00000   190   91776  189.50000  189.90000  190.50000
0004433  4.80000e-01  1.20000e-01  8.00000e-02  3.20000e-01  1.00000e+00   387   91295   91296  386.00000  386.20000  387.00000   190   91776  189.50000  189.90000  190.50000
0004434  3.60000e-01  2.40000e-01  1.60000e-01  2.40000e-01  1.00000e+00   387   91295   91296  386.00000  386.40000  387.00000   190   91776  189.50000  189.90000  190.50000
0004435  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   260   91168   91169  259.00000  259.40000  260.00000   190   91649  189.50000  190.10000  190.50000
0004436  1.60000e-01  2.40000e-01  3.60000e-01  2.40000e-01  1.00000e+00   260   91168   91169  259.00000  259.60000  260.00000   190   91649  189.50000  190.10000  190.50000
0004437  8.00000e-02  3.20000e-01  4.80000e-01  1.20000e-01  1.00000e+00   260   91168   91169  259.00000  259.80000  260.00000   190   91649  189.50000  190.10000  190.50000
0004438  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   261   91169   91170  260.00000  260.00000  261.00000   190   91650  189.50000  190.10000  190.50000
0004439  4.00000e-01  0.00000e+00  0.00000e+00  6.00000e-01  1.00000e+00   387   91295   91296  386.00000  386.00000  387.00000   190   91776  189.50000  190.10000  190.50000
0004440  3.20000e-01  8.00000e-02  1.20000e-01  4.80000e-01  1.00000e+00   387   91295   91296  386.00000  386.20000  387.00000   190   91776  189.50000  190.10000  190.50000
0004441  2.40000e-01  1.60000e-01  2.40000e-01  3.60000e-01  1.00000e+00   387   91295   91296  386.00000  386.40000  387.00000   190   91776  189.50000  190.10000  190.50000
